pm1_raw,pm2_5_raw,pm10_raw,particle_bin_0_3um,particle_bin_0_5um,particle_bin_1_0um,particle_bin_2_5um,particle_bin_5_0um,particle_bin_10_0um,co2_ppm,co_ug_m3,no2_ug_m3,so2_ug_m3,o3_ug_m3,temperature_c,dew_point_c,rain_flag,precipitation_analog_val,precipitation_mm,cloud_cover_pct,solar_radiation_w_m2,station_id,campus_id,device_uid,sequence_number,battery_voltage_v,wifi_rssi_dbm,free_heap_bytes,quality_score,is_valid,is_interpolated,qc_flags,content_hash,observed_at_utc,observed_at_pk,humidity_pct,pressure_hpa,aqi
10.2,15.0,39.2,930.0,270.0,42.0,5.2,3.1,0.8,446.0,153.0,8.0,5.4,36.9,26.9,25.31,False,4095,0.0,45.8,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,11,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,7377cd4b93c484c84f44abf9b19db685020fe0907d3b4a2514a77a96a4c87ed0,2026-09-18T00:10:00+00:00,2026-09-18 05:10:00,91.0,1005.9,74
10.2,15.0,39.1,930.0,270.0,42.0,5.2,3.1,0.8,446.0,153.8,8.0,5.4,36.8,26.9,25.31,False,4095,0.0,45.8,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,12,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,23db6e23b26d7ccf7458f8d5d340e40a4edcdbef05d2a790803e80ab2d82a362,2026-09-18T00:11:00+00:00,2026-09-18 05:11:00,91.0,1005.9,74
10.2,15.0,39.0,930.0,270.0,42.0,5.2,3.1,0.8,446.0,154.7,8.1,5.5,36.8,26.9,25.29,False,4095,0.0,45.7,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,13,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,0bc02e659c25550620af6fb5e75ee954dd41c71c814850e546b84411e989e1f3,2026-09-18T00:12:00+00:00,2026-09-18 05:12:00,90.9,1005.9,74
10.1,14.9,38.9,923.8,268.2,41.7,5.2,3.1,0.8,446.0,155.7,8.1,5.5,36.8,26.9,25.29,False,4095,0.0,45.7,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,14,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,e15a9721c439f87d2cd227dc3d61595de7ffe8f342f0b25501857b9871f6050e,2026-09-18T00:13:00+00:00,2026-09-18 05:13:00,90.9,1005.9,74
10.1,14.9,38.7,923.8,268.2,41.7,5.2,3.1,0.8,446.0,156.7,8.1,5.5,36.7,26.9,25.29,False,4095,0.0,45.6,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,15,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,57dae758e00d8f7e3c8b3512b80c9371077adcce4c829891de0e179e576023ab,2026-09-18T00:14:00+00:00,2026-09-18 05:14:00,90.9,1005.9,74
10.1,14.8,38.6,917.6,266.4,41.4,5.2,3.1,0.8,446.0,157.8,8.2,5.5,36.7,26.9,25.29,False,4095,0.0,45.6,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,16,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,c97f902473ee44cc27293c22ff3687245f495dc1b04a1fd54befc4c09fdb4791,2026-09-18T00:15:00+00:00,2026-09-18 05:15:00,90.9,1005.9,74
10.1,14.8,38.5,917.6,266.4,41.4,5.2,3.1,0.8,446.0,158.9,8.2,5.5,36.7,26.9,25.29,False,4095,0.0,45.5,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,17,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,ae2394ac8376d89fa640df74a3e416b339f9568b2d26dad368a9ee62a87754a1,2026-09-18T00:16:00+00:00,2026-09-18 05:16:00,90.9,1005.9,74
10.0,14.7,38.4,911.4,264.6,41.2,5.1,3.1,0.8,446.0,160.1,8.2,5.5,36.6,26.9,25.29,False,4095,0.0,45.4,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,18,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,248f6052e32513313d4b7d992ad36999553a6332eeb07aae104bb144823db855,2026-09-18T00:17:00+00:00,2026-09-18 05:17:00,90.9,1005.9,74
10.0,14.7,38.3,911.4,264.6,41.2,5.1,3.1,0.8,446.0,161.4,8.3,5.5,36.6,26.9,25.29,False,4095,0.0,45.4,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,19,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,8559fa2ebd606253d0fc0792f81fe8dd882a7e1ff6bf272e1ff2f6a86e26b679,2026-09-18T00:18:00+00:00,2026-09-18 05:18:00,90.9,1006.0,74
10.0,14.7,38.2,911.4,264.6,41.2,5.1,3.1,0.8,446.0,162.7,8.3,5.5,36.5,26.9,25.29,False,4095,0.0,45.3,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,20,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,5f291fb9a8b2d2bb0d24c39dde5b2060b8a093ba8993de405d761c552aeaf061,2026-09-18T00:19:00+00:00,2026-09-18 05:19:00,90.9,1006.0,74
9.9,14.6,38.1,905.2,262.8,40.9,5.1,3.0,0.8,446.0,164.0,8.3,5.6,36.5,26.9,25.29,False,4095,0.0,45.2,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,21,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,eaba71e0aea0856c1918467e5b4fe10a05c5275b61f8f19c1bc5e8cf795b6685,2026-09-18T00:20:00+00:00,2026-09-18 05:20:00,90.9,1006.0,74
9.9,14.6,38.0,905.2,262.8,40.9,5.1,3.0,0.8,446.0,165.4,8.4,5.6,36.5,26.9,25.29,False,4095,0.0,45.2,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,22,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,5fd9012c6da1dc0901d91374426b81b052128266bb2610b4094175bf562b8449,2026-09-18T00:21:00+00:00,2026-09-18 05:21:00,90.9,1006.0,74
9.9,14.6,38.0,905.2,262.8,40.9,5.1,3.0,0.8,446.0,166.8,8.4,5.6,36.4,26.9,25.29,False,4095,0.0,45.1,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,23,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,6312691ccf12b8fac9230118b98e4374699ec0ad49d2dd3d237520e1f7627a3b,2026-09-18T00:22:00+00:00,2026-09-18 05:22:00,90.9,1006.0,74
9.9,14.6,37.9,905.2,262.8,40.9,5.1,3.0,0.8,446.0,168.2,8.5,5.6,36.4,26.9,25.29,False,4095,0.0,45.0,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,24,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,ed34f0efd9c5c277fd8f2f0ca31d810ceaef6d178b302718e01fb5ffc5b3d3bc,2026-09-18T00:23:00+00:00,2026-09-18 05:23:00,90.9,1006.0,74
9.9,14.6,37.9,905.2,262.8,40.9,5.1,3.0,0.8,446.0,169.7,8.5,5.6,36.3,26.9,25.29,False,4095,0.0,45.0,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,25,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,6523ae18287db18bd9cff04d5546409d4313931b60a208f18bff506bdb103527,2026-09-18T00:24:00+00:00,2026-09-18 05:24:00,90.9,1006.0,74
10.0,14.7,37.9,911.4,264.6,41.2,5.1,3.0,0.8,446.0,171.2,8.6,5.6,36.3,26.9,25.29,False,4095,0.0,44.9,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,26,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,187010916be03a7fe37019b974d905c17c9c5cbfe98c0ad71a9f44952ec138e2,2026-09-18T00:25:00+00:00,2026-09-18 05:25:00,90.9,1006.1,74
10.0,14.7,37.8,911.4,264.6,41.2,5.1,3.0,0.8,446.0,172.8,8.6,5.6,36.2,26.9,25.29,False,4095,0.0,44.8,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,27,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,97dd29c51dc77974beae9320edb73a30c53186b43627df534baf17728d25aa69,2026-09-18T00:26:00+00:00,2026-09-18 05:26:00,90.9,1006.1,74
10.0,14.7,37.8,911.4,264.6,41.2,5.1,3.0,0.8,446.0,174.3,8.7,5.7,36.2,26.9,25.31,False,4095,0.0,44.7,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,28,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,9838f32e9e4fe5c387dc50657e9b402c48e0a44f0f84e48bc109d661dbe33dbf,2026-09-18T00:27:00+00:00,2026-09-18 05:27:00,91.0,1006.1,74
10.1,14.8,37.8,917.6,266.4,41.4,5.2,3.0,0.8,446.0,175.9,8.7,5.7,36.1,26.9,25.31,False,4095,0.0,44.7,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,29,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,78ea3a131605bd294240b70b4329ad8729f7ec0ef239c4d916769720eacba913,2026-09-18T00:28:00+00:00,2026-09-18 05:28:00,91.0,1006.1,74
10.1,14.8,37.8,917.6,266.4,41.4,5.2,3.0,0.8,446.0,177.4,8.8,5.7,36.1,26.9,25.31,False,4095,0.0,44.6,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,30,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,aae1a2aa08b7d44f189e7b99569fa85c10d9acfa2efc6d2523326495db7e561a,2026-09-18T00:29:00+00:00,2026-09-18 05:29:00,91.0,1006.1,74
10.1,14.8,37.8,917.6,266.4,41.4,5.2,3.0,0.8,446.0,179.0,8.8,5.7,36.0,26.9,25.31,False,4095,0.0,44.5,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,31,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,7eeda2e95680309c3d18509e3f026116f25af7f7fc2716c10fdcaa05538bc20f,2026-09-18T00:30:00+00:00,2026-09-18 05:30:00,91.0,1006.1,74
10.0,14.7,37.6,911.4,264.6,41.2,5.1,3.0,0.8,446.0,180.6,8.8,5.7,35.9,26.9,25.34,False,4095,0.0,44.4,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,32,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,dda34357de67b257af7e9fcce6c92e832335c209254e309d7b0c43e438d9f537,2026-09-18T00:31:00+00:00,2026-09-18 05:31:00,91.2,1006.2,74
10.1,14.8,37.6,917.6,266.4,41.4,5.2,3.0,0.8,446.0,182.1,8.9,5.7,35.9,26.9,25.32,False,4095,0.0,44.3,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,33,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,290d8df1e255034bab56203b20a6158d9c26597a6e1f9cfe40d0ac1e8f54c464,2026-09-18T00:32:00+00:00,2026-09-18 05:32:00,91.1,1006.2,74
10.1,14.8,37.6,917.6,266.4,41.4,5.2,3.0,0.8,446.0,183.7,8.9,5.7,35.8,26.9,25.32,False,4095,0.0,44.3,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,34,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,b8974ba1fad276b87e2ccb7ccb16e36b626b1dbd91f647da1ec8c9255b8df63d,2026-09-18T00:33:00+00:00,2026-09-18 05:33:00,91.1,1006.2,74
10.1,14.8,37.6,917.6,266.4,41.4,5.2,3.0,0.8,446.0,185.2,9.0,5.8,35.8,26.9,25.32,False,4095,0.0,44.2,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,35,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,8bca8e0607be8f9be98e5be2ddb89b5419f2c6eadd03715ba35f79e80e4bea08,2026-09-18T00:34:00+00:00,2026-09-18 05:34:00,91.1,1006.2,74
10.1,14.9,37.6,923.8,268.2,41.7,5.2,3.0,0.8,446.0,186.8,9.0,5.8,35.7,26.9,25.32,False,4095,0.0,44.1,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,36,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,9e833b30fe019bf0d673401932a3e7ff80860fb01b3f73147a306d34de6680ae,2026-09-18T00:35:00+00:00,2026-09-18 05:35:00,91.1,1006.3,74
10.1,14.9,37.5,923.8,268.2,41.7,5.2,3.0,0.8,446.0,188.3,9.1,5.8,35.7,26.9,25.32,False,4095,0.0,44.0,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,37,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,5e92c0011af31c65694e92f53dbc4b6dd0be2494eca1029543115aa23e971acb,2026-09-18T00:36:00+00:00,2026-09-18 05:36:00,91.1,1006.3,74
10.1,14.9,37.5,923.8,268.2,41.7,5.2,3.0,0.8,446.0,189.8,9.1,5.8,35.6,26.9,25.32,False,4095,0.0,44.0,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,38,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,cb68a89cfdfe4bff5e5c2bd616086a762abf51b5c841bc93099c16cef7b6b430,2026-09-18T00:37:00+00:00,2026-09-18 05:37:00,91.1,1006.3,74
10.1,14.9,37.4,923.8,268.2,41.7,5.2,3.0,0.7,446.0,191.2,9.2,5.8,35.6,26.9,25.32,False,4095,0.0,43.9,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,39,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,bf70bb888814fef723372ad18fc00023d1e0c4e2c34ffe0db6273adab7ab0c64,2026-09-18T00:38:00+00:00,2026-09-18 05:38:00,91.1,1006.3,74
10.1,14.9,37.4,923.8,268.2,41.7,5.2,3.0,0.7,446.0,192.6,9.2,5.8,35.5,26.9,25.31,False,4095,0.0,43.8,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,40,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,fd87ffbd3684b75422a825e31334b063a5cd3fb3197ef07a63eb252d8463aac6,2026-09-18T00:39:00+00:00,2026-09-18 05:39:00,91.0,1006.3,74
10.1,14.9,37.3,923.8,268.2,41.7,5.2,3.0,0.7,446.0,194.0,9.2,5.8,35.5,26.9,25.31,False,4095,0.0,43.8,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,41,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,57f96b8a39aa2c632b6966615083921cff6d57720865a4eba1ff575d1231e893,2026-09-18T00:40:00+00:00,2026-09-18 05:40:00,91.0,1006.3,74
10.1,14.8,37.2,917.6,266.4,41.4,5.2,3.0,0.7,446.0,195.3,9.3,5.9,35.5,26.9,25.31,False,4095,0.0,43.7,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,42,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,8bbaffaf9f5e5729eefa3d28dc551e15028580c93b8f3995cc87644648af842a,2026-09-18T00:41:00+00:00,2026-09-18 05:41:00,91.0,1006.4,74
10.1,14.8,37.1,917.6,266.4,41.4,5.2,3.0,0.7,446.0,196.6,9.3,5.9,35.4,26.9,25.31,False,4095,0.0,43.6,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,43,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,97bafed8f29b80710f9dc99e95ef71a594c1c2f3ef283a83ecee687d85ec4ff3,2026-09-18T00:42:00+00:00,2026-09-18 05:42:00,91.0,1006.4,74
10.0,14.7,37.0,911.4,264.6,41.2,5.1,3.0,0.7,446.0,197.9,9.4,5.9,35.4,26.9,25.29,False,4095,0.0,43.6,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,44,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,5d11bfa0702fb16571101752f68199004ebf4e35ddd8b8c5089aa013fed9b220,2026-09-18T00:43:00+00:00,2026-09-18 05:43:00,90.9,1006.4,74
10.0,14.7,36.8,911.4,264.6,41.2,5.1,2.9,0.7,446.0,199.1,9.4,5.9,35.3,26.9,25.29,False,4095,0.0,43.5,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,45,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,86574944cce6e6a519eedc5cbec33345b9e24a6b0fb6b03a5bdd4ae98ba0ea72,2026-09-18T00:44:00+00:00,2026-09-18 05:44:00,90.9,1006.4,74
10.0,14.7,36.7,911.4,264.6,41.2,5.1,2.9,0.7,446.0,200.2,9.4,5.9,35.3,26.9,25.29,False,4095,0.0,43.4,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,46,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,40ab2eaf88853da26e5a5ae8fe7a28b7f46ec2fe44445574082cd5af2175c1c1,2026-09-18T00:45:00+00:00,2026-09-18 05:45:00,90.9,1006.4,74
9.9,14.6,36.6,905.2,262.8,40.9,5.1,2.9,0.7,446.0,201.3,9.5,5.9,35.3,26.9,25.29,False,4095,0.0,43.4,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,47,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,7d5a23c14d4e284a9cc741bd90bfdc2e7117b413facdf2d6e98f7a06833454af,2026-09-18T00:46:00+00:00,2026-09-18 05:46:00,90.9,1006.4,74
9.9,14.6,36.5,905.2,262.8,40.9,5.1,2.9,0.7,446.0,202.3,9.5,5.9,35.2,26.9,25.29,False,4095,0.0,43.3,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,48,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,1052cb7b1ef10ab279a3fc11549d46e3bc3c8dd351c788664838157863745080,2026-09-18T00:47:00+00:00,2026-09-18 05:47:00,90.9,1006.4,74
9.9,14.5,36.4,899.0,261.0,40.6,5.1,2.9,0.7,446.0,203.3,9.5,5.9,35.2,26.9,25.29,False,4095,0.0,43.3,0.0,EXT-OPEN-METEO-KHI,KARACHI,OPENSOURCE_API_GRID,49,,,,0.95,True,True,TIER2_OPENSOURCE_PURE;CONTINUOUS_MINUTE_STREAM;VERIFIED_MODEL_GRID,04d5ba54ac04dbfe655a9af7183f0c6fdcd1560f6a0d632a6931cccaee49336e,2026-09-18T00:48:00+00:00,2026-09-18 05:48:00,90.9,1006.5,74
